"","gene","MinExpr","MaxExpr","SD_logRPKM","Mean_logRPKM","Median_logRPKM","Q.25_logRPKM","Q.75_logRPKM","IQR_logRPKM","ShannonIndex","Kurtosis","Skewness","ZeroExpr_proportion","residual.SD_logRPKM","LOESS.fit","TP"
"MSMEG_6628","MSMEG_6628",5.91429182230747,9.28005243858854,0.600419289209401,7.13907614842853,7.1766227956412,6.79735975665336,7.48569044525863,0.688330688605266,5.25399693379637,3.79400147340947,0.351553676739004,0,-0.461244335961366,1.06166362517077,0.638128854814869
"MSMEG_6629","MSMEG_6629",1.04165370523919,6.70691596831627,1.18785202727181,3.22461841463272,3.14317802054701,2.26235475848939,4.03872653332256,1.77637177483317,5.19082046122895,2.90304148491164,0.562122345254525,0,0.0533998265021569,1.13445220076965,1.15277301727839
"MSMEG_6630","MSMEG_6630",4.04210671628067,8.70068536943947,0.943841976579674,6.25713441392363,6.22362067840043,5.63841748693615,6.89985636036965,1.26143887343349,5.24611695351161,2.75281517505297,0.100547590921015,0,-0.106431763707048,1.05027374028672,0.992941427069187
"MSMEG_6631","MSMEG_6631",0,7.01598294187684,1.28327757427986,3.38235624806313,3.41003398670416,2.68285383735267,4.25520712965247,1.5723532922998,5.17235497624904,3.68279837530284,-0.0819687764806493,0.0260416666666667,0.1480071390691,1.13527043521076,1.24738032984533
"MSMEG_6632","MSMEG_6632",1.92798567401677,7.05714715142483,0.989486904848224,4.51272901762582,4.5977573610737,3.89276322152285,5.0928323415428,1.20006912001995,5.23247167090112,3.27577086237273,-0.218861775939758,0,-0.109850801357221,1.09933770620545,0.989522389419014
"MSMEG_6633","MSMEG_6633",0,3.31747289466731,0.820929007453532,1.41572709120434,1.4211237078277,0.803774549677967,2.07178078657949,1.26800623690152,5.05718527249908,1.98331219914714,0.00130952907550534,0.046875,-0.282683886463176,1.10361289391671,0.816689304313058
"MSMEG_6634","MSMEG_6634",0.234157248429618,4.67599080012284,0.876289307612452,1.96078133627508,1.84268835844335,1.3388587316539,2.47394909388485,1.13509036223094,5.15798595357698,3.13483254960738,0.618732215927004,0,-0.239961215581109,1.11625052319356,0.859411975195125
"MSMEG_6635","MSMEG_6635",1.95023422744374,8.15366545994953,1.35652311819021,5.70152925165052,5.92672574415835,4.90630590903777,6.67208544555413,1.76577953651636,5.22648247017406,3.14538272944027,-0.748278270043151,0,0.299371512196333,1.05715160599388,1.39874470297257
"MSMEG_6636","MSMEG_6636",2.9924651361464,10.2260787832791,1.65857618600925,6.89251689608755,6.86605342787739,5.94478531838216,8.27410658219065,2.32932126380849,5.22719231685848,2.59027546703268,-0.275205024019185,0,0.601045699814926,1.05753048619432,1.70041889059116
"MSMEG_6637","MSMEG_6637",0.897165490873425,8.08201655722789,1.81824417940206,4.46800086331581,4.6684623580825,2.78281521237672,6.08354755207817,3.30073233970146,5.16962999940992,1.74905068591611,-0.0610053822204469,0,0.716742130587149,1.10150204881491,1.81611532136338
