"","gene","MinExpr","MaxExpr","SD_logRPKM","Mean_logRPKM","Median_logRPKM","Q.25_logRPKM","Q.75_logRPKM","IQR_logRPKM","ShannonIndex","Kurtosis","Skewness","ZeroExpr_proportion","residual.SD_logRPKM","LOESS.fit","TP"
"MAB_1914c","MAB_1914c",5.51125357508289,9.3809397569194,0.97769672585848,7.47957770764522,7.55119210960454,6.62825977414446,8.20673431467474,1.57847454053028,4.65486231239756,2.15669862066652,-0.165120428998749,0,-0.025577064190395,1.00327379004888,1.03271089448389
"MAB_1915","MAB_1915",8.87767357001034,12.8431337519834,0.830665691072253,11.3462051255812,11.3793586421597,10.834050798098,12.0182712817044,1.18422048360643,4.66073837079151,2.96893009701584,-0.59773422879186,0,-0.325550676412562,1.15621636748481,0.732737282261721
"MAB_1916c","MAB_1916c",3.83496596138832,12.3786734038581,2.05772380322313,7.75296097349761,7.57463467119742,6.08506661441186,8.68460279052266,2.5995361761108,4.62971496611489,2.4882317450477,0.666142118162693,0,1.05134186436145,1.00638193886167,2.10962982303574
"MAB_1917","MAB_1917",3.95025570466421,8.7890775782967,0.882059225793846,6.94596581635184,6.99492990326567,6.57129538092198,7.51855846023989,0.947263079317912,4.65497800584468,4.76930447463266,-1.03404479053168,0,-0.11617160162506,0.998230827418907,0.942116357049222
"MAB_1918","MAB_1918",8.34863758612208,10.3769533476572,0.373813931564268,9.62072370868171,9.64640893959391,9.41457090026968,9.85175090269209,0.437180002422412,4.66268397065165,4.03676061397468,-0.684470122260346,0,-0.692003977856238,1.06581790942051,0.366283980818044
"MAB_1919","MAB_1919",3.48898136340007,7.5290107247306,0.844507099892283,6.03240245663595,6.03648970184247,5.62255680196088,6.65468096228876,1.03212416032787,4.6533020581213,3.47153118998432,-0.660594846127037,0,-0.168087744144795,1.01259484403708,0.890200214529488
"MAB_1920","MAB_1920",6.21531149819908,9.0144693473648,0.541948066021463,8.13453105021773,8.21228457397989,7.87733924500882,8.46779670029097,0.590457455282149,4.66118472819889,4.13892994582325,-0.99957016502107,0,-0.475166358230366,1.01711442425183,0.583121600443917
"MAB_1921","MAB_1921",5.11187290775503,9.83427700127425,0.992361598519992,7.93993021707851,8.06880596946667,7.38202766267168,8.7609096924364,1.37888202976472,4.65537025228749,3.16059758688073,-0.804926118582013,0,-0.018640540471566,1.01100213899156,1.03964741820272
"MAB_1922","MAB_1922",1.71925970249694,7.13829722106099,0.91658035265544,3.12702067903136,3.02852141180463,2.43663403323295,3.74543546460005,1.30880143136711,4.62299538703916,5.17996785035187,1.02985375341606,0,-0.275833379995087,1.19241373265053,0.782454578679195
"MAB_1923c","MAB_1923c",0.548873035921331,7.98295877337409,1.57016497104316,2.78640040796674,2.52071736185643,1.8379865471373,2.9365125036076,1.0985259564703,4.52941288257055,5.913484975768,1.75014082992833,0,0.356546303226429,1.21361866781673,1.41483426190071
"MAB_1924","MAB_1924",2.83202933131973,6.83237653481149,0.865517063774381,4.10753370841571,3.85893283358749,3.44008273516092,4.72974718629882,1.2896644511379,4.64222425112036,3.13192904589791,0.778375204179002,0,-0.2582074255837,1.12372448935808,0.800080533090583
"MAB_1925","MAB_1925",3.12699589885855,11.7187663609812,2.36302198489109,8.08604639140017,8.6371859099559,6.19617847814778,9.72756062744788,3.53138214930009,4.61671436289104,2.31577086051259,-0.615531997945608,0,1.34749817012186,1.01552381476923,2.40578612879614
"MAB_1926","MAB_1926",4.49185273352593,10.948214528372,1.72495489726544,8.06409237562904,8.34558814038559,6.82504834167468,9.30530617082818,2.4802578291535,4.639789576421,2.13290160053679,-0.354724468146898,0,0.710141137237017,1.01481376002843,1.7684290959113
"MAB_1927","MAB_1927",5.07357748655183,10.1770883587283,1.21160313780582,7.29692983959567,7.05515697917333,6.39925950408253,7.95533395716065,1.55607445307812,4.65001587647244,2.49980191362981,0.500370179123862,0,0.21044766851984,1.00115546928598,1.26873562719412
"MAB_1928c","MAB_1928c",1.98679308807417,5.65317245183514,0.795613697795211,3.56700802351187,3.45309699456898,3.01714180787551,4.18473806966406,1.16759626178855,4.63904704285491,2.59150835441662,0.404058379664421,0,-0.367675799895319,1.16328949769053,0.690612158778964
"MAB_1929","MAB_1929",5.30421540326801,8.46716148380578,0.85151378311963,6.81240151100258,6.80872826937217,5.98958354457961,7.60000267963554,1.61041913505593,4.65570558657543,1.93073864094352,0.132789405774766,0,-0.147423985335841,0.998937768455471,0.910863973338441
"MAB_1930c","MAB_1930c",4.99424033289867,10.4033548660477,1.11783567295238,7.74977460948857,7.83553446048042,7.13332480626498,8.54892078720069,1.41559598093571,4.65283010404953,2.60638853238012,-0.410735750667651,0,0.111516241592781,1.0063194313596,1.16980420026706
"MAB_1931c","MAB_1931c",3.09806143152532,8.69559477460245,1.0503308824484,6.15777689303668,6.41091599980322,5.66606427243709,6.76662566790849,1.1005613954714,4.64839679977363,3.08460232151035,-0.476616307152244,0,0.0402730528585953,1.01005782958981,1.09856101153288
"MAB_1932c","MAB_1932c",5.5381369284589,11.7981669382678,1.4767897593978,9.66680443446961,9.82962406897644,8.67805531337278,10.8973623689678,2.21930705559504,4.65127852218643,2.8281013560719,-0.765951444949055,0,0.408962475007421,1.06782728439038,1.4672504336817
"MAB_1933c","MAB_1933c",5.65398985382356,11.3761963478999,1.3438480497353,8.71073264211279,8.80337665296927,7.79351820575185,9.86465249044049,2.07113428468864,4.65140361876198,2.29275323613677,-0.21976779987482,0,0.310148837325603,1.0336992124097,1.36843679599989
"MAB_1934","MAB_1934",3.87439523598363,10.0009687227338,0.854732105497945,6.22377210906555,6.19861241965221,5.8621528034554,6.60370340367461,0.74155060021921,4.65425309789508,8.48480474140912,0.86482394648588,0,-0.154088109757419,1.00882021525536,0.904199848916863
"MAB_1935","MAB_1935",3.59501335950022,7.77600326541824,0.922097639777384,5.41898476030282,5.35827502464115,4.70972784691247,5.94042115895241,1.23069331203994,4.6493273485411,2.8970934734133,0.507657055628205,0,-0.111593683096032,1.03369132287342,0.94669427557825
"MAB_1936","MAB_1936",3.51608739081299,7.42234189602538,0.720179642755757,4.92240895576076,4.92265979916638,4.46697565150881,5.35192378846912,0.884948136960311,4.65304269410975,4.32218947262886,0.672028956905617,0,-0.344131343854355,1.06431098661011,0.714156614819928
"MAB_1937","MAB_1937",4.26762326670543,7.90031538533423,0.728528508336487,5.85449683130061,5.88546919023644,5.43019013229372,6.35709289614054,0.926902763846827,4.65572468031668,3.13624534338009,0.0490155949628317,0,-0.288967101482903,1.01749560981939,0.769320857191379
"MAB_1938c","MAB_1938c",3.17428689110783,7.11703348760401,0.770921459707154,4.79384775309389,4.60943386238245,4.28882103258792,5.27323265983995,0.98441162725203,4.65092300015079,3.71059206982623,0.694310341863135,0,-0.302183073649918,1.07310453335707,0.756104885024364
"MAB_1939","MAB_1939",1.13561604074393,8.06656412495225,1.3059321225724,4.17546401234934,4.10795504382969,3.2672486196003,4.7292341405248,1.4619855209245,4.61573304323966,3.85267325392046,0.683847642169539,0,0.187473082359413,1.11845904021298,1.2457610410337
"MAB_1940c","MAB_1940c",7.6519505139189,11.3332053333345,0.684766273656866,10.0380117989822,10.072475404819,9.55080618472272,10.5539818070844,1.0031756223617,4.66110949890872,3.20370468263638,-0.356936811988797,0,-0.400324076790034,1.0850903504469,0.657963881884249
"MAB_1942c","MAB_1942c",3.96960077839653,9.43158104025421,0.998602184145603,7.60722455105169,7.80816748133364,7.35831573603487,8.22761206712693,0.869296331092058,4.65414270560493,5.96492743776092,-1.52922110044588,0,-0.00564318776306061,1.00424537190866,1.05264477091122
"MAB_1943c","MAB_1943c",5.80740782461137,11.0350934637046,0.942222526969054,8.07070244830686,7.97692757411515,7.39373925941961,8.89413275216249,1.50039349274288,4.6567246249816,3.48915955282059,0.331505457315667,0,-0.072804198504811,1.01502672547386,0.985483760169471
"MAB_1944c","MAB_1944c",5.07289690876286,9.3928006532653,0.987339798568292,8.00375046930855,8.17541699542249,7.34225625177033,8.79906988319609,1.45681363142576,4.65560994794026,2.96282991150716,-0.731879787344474,0,-0.0255706046182957,1.01291040318659,1.03271735405599
"MAB_1945c","MAB_1945c",6.96896346241426,11.6089600755883,0.722870280392551,10.0666727035061,10.1662075478094,9.71153960757911,10.5034247379657,0.79188513038655,4.6608123273633,5.3990660837318,-0.97522775494602,0,-0.363625876213619,1.08649615660617,0.694662082460663
"MAB_1946","MAB_1946",0.955954199942292,8.21677285494353,1.01391940854098,3.50147907803975,3.49856819721732,2.9247550351873,3.90404467516787,0.979289639980575,4.62336451051176,8.58201683031351,1.26158020897985,0,-0.153858174497911,1.16777758303889,0.904429784176371
"MAB_1947","MAB_1947",1.58661463515657,5.13690787200755,0.652507149312801,3.52193579047851,3.52790245463831,3.10323321000487,3.95228625006351,0.849053040058642,4.64600848475764,3.31371816062546,-0.0701012785847109,0,-0.513875559853742,1.16638270916654,0.544412398820541
"MAB_1948c","MAB_1948c",6.80447765423945,9.20777824718097,0.545508410819598,8.34641159669848,8.49508986455418,8.04413992664357,8.71980860816344,0.675668681519864,4.6612890860404,2.79785356685733,-0.650302864032344,0,-0.478546426266253,1.02405483708585,0.579741532408029
"MAB_1949","MAB_1949",4.52253147032268,7.88242009118752,0.558478092657077,6.97129308475023,6.92817520374645,6.69181725501221,7.40573558888007,0.713918333867859,4.66013890996249,6.16921116295164,-1.1432441661561,0,-0.439775073039388,0.998253165696465,0.618512885634895
"MAB_1950","MAB_1950",6.7536311782958,11.9470162126857,1.1255461153281,8.66009787470857,8.36707844527908,7.95023112247318,9.08166095136832,1.13142982889515,4.65534598846942,3.68976327018728,0.967812171369092,0,0.0931470100781968,1.0323991052499,1.15143496875248
"MAB_1951c","MAB_1951c",4.4106627380444,9.83616194850217,0.985835073365169,5.72197892499019,5.49630959112034,5.24262665464986,5.71200584789148,0.469379193241622,4.65028277211057,9.61880656893486,2.44483581086955,0,-0.036105443788595,1.02194051715376,1.02218251488569
"MAB_1952c","MAB_1952c",2.03311698746744,5.99248454956868,0.840745574561839,4.47787210063739,4.49107267429147,3.81091427408111,5.18729483789254,1.37638056381143,4.64532693557283,2.69891635395221,-0.289607428369082,0,-0.254513590914181,1.09525916547602,0.803774367760101
"MAB_1953c","MAB_1953c",4.32672360546044,8.82064166131474,1.08053431530261,6.7242356123151,7.0513681093285,6.08651943478976,7.52824496221465,1.4417255274249,4.64999517131854,2.45341556821278,-0.73196834026621,0,0.0804510231149407,1.00008329218767,1.13873898178922
"MAB_1954c","MAB_1954c",4.88571876042806,7.54813361583557,0.652229916238472,6.47254694782443,6.44049861483859,5.97483574161985,7.07738850973708,1.10255276811723,4.6583501055174,2.03281704339676,-0.24697549867662,0,-0.351947027676768,1.00417694391524,0.706340930997515
