"","10","20","30","50","100","200","300","500","800","894"
"1",0.518636043759261,0.626523343208771,0.752642805012906,0.785324715276447,0.807777083692818,0.863056465138199,0.916380534193635,0.93523910776585,0.996547538485184,1
"2",0.529016364291792,0.598922650662934,0.710589791665111,0.749886947681875,0.807884891291032,0.873888571608997,0.915773119151391,0.953066434833361,0.994913777710696,1
"3",0.549785987903715,0.663882357286899,0.663591236464286,0.732032792853757,0.759542702527667,0.885025504586332,0.902753648449758,0.952914434208129,0.99339905962454,1
"4",0.599497570692562,0.597991588491686,0.696231918068408,0.768352958641525,0.792821171008993,0.863440058963696,0.934201057301432,0.949703832118969,0.998501309822133,1
"5",0.545666877357984,0.615433138254166,0.694769869827351,0.772805927640811,0.804097807667891,0.89764335039265,0.91097675551261,0.949281336298344,0.997742080735089,1
"6",0.565476552000081,0.64273775964754,0.686456461843336,0.758497459067154,0.813048846131138,0.867239176696796,0.908545971991693,0.969123704852393,0.993842296908446,1
"7",0.593753191502637,0.63221944948679,0.638496134849282,0.703504193370472,0.757547016175882,0.879325408758045,0.918093244086843,0.963278963991893,0.992659466145369,1
"8",0.534640429259409,0.625223227700392,0.680483265927442,0.697668337163576,0.8105311572799,0.904147252687703,0.908318932088179,0.974046581277072,0.990164586598381,1
"9",0.575757423123659,0.63389415007167,0.646652358127966,0.759889504016866,0.776372843734898,0.850744658641633,0.940733551561746,0.954122661027439,0.996364139272417,1
"10",0.561965629136333,0.643227665468247,0.738512380105647,0.7449539115897,0.797545092137607,0.827159808654561,0.893364327956364,0.95168048104508,0.986662559404759,1
"11",0.466374664710734,0.576028503267881,0.736318079337812,0.678547092832111,0.816190547031215,0.835438160423328,0.919550454506102,0.951250467168648,0.994492136011057,1
"12",0.613511406210982,0.653546937720801,0.628219707529265,0.744005634211162,0.823463909940148,0.855254159384743,0.921308018476155,0.951081127963956,0.990709761698947,1
"13",0.572019324639967,0.628599870707743,0.705983963429262,0.746074734805411,0.79776051733992,0.866406628144352,0.91339731978924,0.947241350679049,0.998301178202209,1
"14",0.536146139566299,0.608744627759973,0.691301597371794,0.751503594634517,0.766496658856258,0.851410409008218,0.936496061939687,0.919942027287959,0.990448037719318,1
"15",0.515405622296839,0.660292695668509,0.636058982341887,0.688035846925597,0.795541333405848,0.871784702572616,0.912381525280165,0.950650105254457,0.984596351214346,1
"16",0.605716500797501,0.648843407383824,0.654070102511596,0.730793155046261,0.82828344106614,0.844184408352268,0.922915652567403,0.959803040952314,0.98348827548164,1
"17",0.59411047211527,0.65118924736151,0.649261487891121,0.71584955540241,0.785296747952784,0.861062774795843,0.928314588903445,0.948238911622871,0.991373651771163,1
"18",0.562647416990887,0.601601567761476,0.723964720801647,0.704577196218137,0.823579695554836,0.884442923490829,0.898102763474605,0.941282715588847,0.988356558366206,1
"19",0.493992817428016,0.608084952418322,0.653700604314586,0.718374840794102,0.755226309945895,0.878958071292187,0.915798358741617,0.967735599784776,0.995589233379269,1
"20",0.567208158811712,0.671763873313605,0.679770093630696,0.721771226487893,0.81117877585655,0.880286992259913,0.924662385058006,0.962828417951054,0.99452149400767,1
"21",0.573160256830822,0.620320615555855,0.724972649683992,0.77662316643121,0.754743710447795,0.885955011873963,0.90520047341143,0.961443824033011,0.995342304967906,1
"22",0.591001743953959,0.61768929779703,0.664248121898887,0.759207944664698,0.810794462584284,0.898643929039509,0.895241159280077,0.957616265801108,0.990996401385405,1
"23",0.598883993286666,0.603629872993931,0.708865326195805,0.726742358432792,0.821260109161968,0.86417108732283,0.909347936296715,0.949488005621868,0.993447140470426,1
"24",0.513470292491699,0.617136776041884,0.632776595384006,0.78717914823937,0.829619211081345,0.89192002454802,0.938996246202931,0.948645833094381,0.994919218642256,1
"25",0.565993098313632,0.662977356254857,0.643061310774605,0.759450205758528,0.801474901878081,0.892587995629263,0.91245365291278,0.959064430971579,0.994216011281145,1
"26",0.541163879760566,0.742685924924354,0.673910054276356,0.730162516090254,0.774515744391773,0.86382527048392,0.907572928180108,0.957420151183922,0.996423200814714,1
"27",0.594651905310216,0.615390434989161,0.677551479206481,0.728825527039871,0.802017871294588,0.905755584589478,0.920304995465622,0.970172568886548,0.994508693225693,1
"28",0.586800447773865,0.610380223399713,0.64810317162473,0.72070431573858,0.774135262739397,0.867351734105895,0.922156175067333,0.960246557962561,0.992207527762153,1
"29",0.566351082988598,0.660305123874047,0.648210469438548,0.728935777761765,0.803206934469254,0.898945093858847,0.933879145104876,0.963430201740264,0.986790076861123,1
"30",0.53949040103027,0.617885040313937,0.72139154120652,0.718450321871219,0.78803284115331,0.905048398647586,0.90289407803217,0.949303575427955,0.997170390778317,1
