"","10","20","30","50","80","120","150","192"
"1",0.730455265582896,0.75427561677425,0.885753964028858,0.96601546856967,0.976176813353663,0.988472824411003,0.993797909178382,1
"2",0.806390508369133,0.873527866913791,0.933167864295462,0.946361500394279,0.971045917938412,0.978050251085874,0.992404308549893,1
"3",0.703533879302151,0.835130602430024,0.919823770052928,0.939094194124052,0.974828819519308,0.982116906902122,0.992024060172378,1
"4",0.75204666751325,0.815815157371346,0.864900568887073,0.936711418042023,0.964736296426617,0.987619220142912,0.991937949792785,1
"5",0.733469216461158,0.877484687872415,0.876010994987591,0.953112154780038,0.970346350600775,0.985808500272633,0.993245473973951,1
"6",0.76683850085217,0.827791424414029,0.882251079784971,0.954176705970049,0.970905483911291,0.98462227400009,0.993241653463792,1
"7",0.709628646558383,0.882958610486456,0.926600836802659,0.939678209083704,0.944660680468351,0.988016011302083,0.99197595425097,1
"8",0.699946407573706,0.876901414876762,0.869614596761445,0.919951008628932,0.965076871982424,0.987902286846033,0.991757953612719,1
"9",0.749841716252908,0.874281660627625,0.847210142245899,0.946241395402066,0.975485370066857,0.978702340119947,0.992033010063954,1
"10",0.781628186727083,0.817761787874732,0.881086308547903,0.940304905526805,0.97022848794202,0.985539989171744,0.993555984679767,1
"11",0.752227022474749,0.773894536869512,0.911444019490956,0.946442019734792,0.969919692358974,0.989184888854788,0.992733106823385,1
"12",0.737489871705423,0.867853800528569,0.935812096767088,0.931567000045186,0.965813066373179,0.983002409617987,0.993887022081304,1
"13",0.722784470102429,0.800717563755371,0.901638554491079,0.945522265829276,0.965290213614128,0.984329649366963,0.990288246294631,1
"14",0.83067899551074,0.812740187531106,0.91658652326346,0.948940513496452,0.964068245002453,0.98107135956525,0.993974962714374,1
"15",0.692795075670237,0.886226173430134,0.901780276976874,0.952714884585322,0.970125502508689,0.98333786886348,0.994884742102185,1
"16",0.783136190698446,0.83272851894207,0.866450981712363,0.950743562082372,0.978424757934658,0.988470359856808,0.992657407375442,1
"17",0.805536532560448,0.843531074627657,0.892739076274307,0.929337731118819,0.977718824823479,0.985106350946012,0.992759795994457,1
"18",0.705529422926562,0.886701778759218,0.908273806619232,0.950013754081397,0.964503674422575,0.985577545893679,0.992542549799886,1
"19",0.727786657196771,0.908771157810927,0.904450858555531,0.952685704515462,0.961943280264623,0.980584352574808,0.991712865548716,1
"20",0.751480076126095,0.842184544919576,0.876363275323702,0.947599580943893,0.975882718680916,0.984455768855477,0.992715128242571,1
"21",0.775747023863748,0.829028783131653,0.889141352133137,0.95483723850587,0.977804632871913,0.981074609436758,0.993306874848138,1
"22",0.655725072192601,0.883300181504469,0.90831066259746,0.95086499751049,0.960807177036164,0.988188918626114,0.990983617968726,1
"23",0.82944013468625,0.847390681193986,0.8248085950185,0.962553285292767,0.966163343287361,0.983229527494406,0.990007335388449,1
"24",0.725503505164055,0.881844142931095,0.896703045974434,0.940987497665743,0.964803895726228,0.97604369425462,0.991723508970564,1
"25",0.422301058372047,0.863519950757879,0.882014017489863,0.943710434762864,0.966363469111148,0.988848904483716,0.990174982119833,1
"26",0.703845892875356,0.883680879633702,0.872824960058822,0.961550625184398,0.970687289233304,0.983960729610289,0.988681733303095,1
"27",0.743736323504685,0.897466541841557,0.905515781457639,0.92247380245187,0.97660959649464,0.989029877452946,0.992371785504618,1
"28",0.793081303708737,0.775930889785119,0.867088053417112,0.954604535363787,0.976620641743853,0.985963399612333,0.990603386649116,1
"29",0.752290274597933,0.734934534859633,0.900440051427347,0.940929339418757,0.973155431574351,0.987229468956247,0.994088832959571,1
"30",0.821372708225744,0.86442475270309,0.91380148860766,0.910041696924419,0.974814713417963,0.985197754603884,0.992292116610713,1
